date,water_level,surface_area,reservoir_storage,conservation_storage,percent_full,conservation_capacity,dead_pool_capacity
1963-06-25,,,43680.0,43680.0,78.8,55457.0,0.0
1963-06-26,,,42980.0,42980.0,77.5,55457.0,0.0
1963-06-27,,,42210.0,42210.0,76.1,55457.0,0.0
1963-06-28,,,41440.0,41440.0,74.7,55457.0,0.0
1963-06-29,,,40620.0,40620.0,73.2,55457.0,0.0
1963-06-30,,,39800.0,39800.0,71.8,55457.0,0.0
1963-07-01,,,39000.0,39000.0,70.3,55457.0,0.0
1963-07-02,,,38110.0,38110.0,68.7,55457.0,0.0
1963-07-03,,,37400.0,37400.0,67.4,55457.0,0.0
1963-07-04,,,36630.0,36630.0,66.1,55457.0,0.0
1963-07-05,,,36070.0,36070.0,65.0,55457.0,0.0
1963-07-06,,,35580.0,35580.0,64.2,55457.0,0.0
1963-07-07,,,35390.0,35390.0,63.8,55457.0,0.0
1963-07-08,,,35290.0,35290.0,63.6,55457.0,0.0
1963-07-09,,,35230.0,35230.0,63.5,55457.0,0.0
1963-07-10,,,35170.0,35170.0,63.4,55457.0,0.0
1963-07-11,,,35040.0,35040.0,63.2,55457.0,0.0
1963-07-12,,,34910.0,34910.0,62.9,55457.0,0.0
1963-07-13,,,34720.0,34720.0,62.6,55457.0,0.0
1963-07-14,,,34660.0,34660.0,62.5,55457.0,0.0
1963-07-15,,,34820.0,34820.0,62.8,55457.0,0.0
1963-07-16,,,34780.0,34780.0,62.7,55457.0,0.0
1963-07-17,,,34690.0,34690.0,62.6,55457.0,0.0
1963-07-18,,,34560.0,34560.0,62.3,55457.0,0.0
1963-07-19,,,34470.0,34470.0,62.2,55457.0,0.0
1963-07-20,,,34370.0,34370.0,62.0,55457.0,0.0
1963-07-21,,,34310.0,34310.0,61.9,55457.0,0.0
1963-07-22,,,34220.0,34220.0,61.7,55457.0,0.0
1963-07-23,,,34090.0,34090.0,61.5,55457.0,0.0
1963-07-24,,,33970.0,33970.0,61.3,55457.0,0.0
1963-07-25,,,33870.0,33870.0,61.1,55457.0,0.0
1963-07-26,,,33750.0,33750.0,60.9,55457.0,0.0
1963-07-27,,,33620.0,33620.0,60.6,55457.0,0.0
1963-07-28,,,33470.0,33470.0,60.4,55457.0,0.0
1963-07-29,,,33410.0,33410.0,60.2,55457.0,0.0
1963-07-30,,,33290.0,33290.0,60.0,55457.0,0.0
1963-07-31,,,33220.0,33220.0,59.9,55457.0,0.0
1963-08-01,,,33130.0,33130.0,59.7,55457.0,0.0
1963-08-02,,,32980.0,32980.0,59.5,55457.0,0.0
1963-08-03,,,32890.0,32890.0,59.3,55457.0,0.0
1963-08-04,,,32830.0,32830.0,59.2,55457.0,0.0
1963-08-05,,,32740.0,32740.0,59.0,55457.0,0.0
1963-08-06,,,32620.0,32620.0,58.8,55457.0,0.0
1963-08-07,,,32530.0,32530.0,58.7,55457.0,0.0
1963-08-08,,,32440.0,32440.0,58.5,55457.0,0.0
1963-08-09,,,32320.0,32320.0,58.3,55457.0,0.0
1963-08-10,,,32260.0,32260.0,58.2,55457.0,0.0
1963-08-11,,,32170.0,32170.0,58.0,55457.0,0.0
1963-08-12,,,32080.0,32080.0,57.8,55457.0,0.0
1963-08-13,,,31990.0,31990.0,57.7,55457.0,0.0
1963-08-14,,,31960.0,31960.0,57.6,55457.0,0.0
1963-08-15,,,32050.0,32050.0,57.8,55457.0,0.0
1963-08-16,,,32050.0,32050.0,57.8,55457.0,0.0
1963-08-17,,,31990.0,31990.0,57.7,55457.0,0.0
1963-08-18,,,31900.0,31900.0,57.5,55457.0,0.0
1963-08-19,,,31810.0,31810.0,57.4,55457.0,0.0
1963-08-20,,,31720.0,31720.0,57.2,55457.0,0.0
1963-08-21,,,31660.0,31660.0,57.1,55457.0,0.0
1963-08-22,,,31600.0,31600.0,57.0,55457.0,0.0
1963-08-23,,,31520.0,31520.0,56.8,55457.0,0.0
1963-08-24,,,31430.0,31430.0,56.7,55457.0,0.0
1963-08-25,,,31340.0,31340.0,56.5,55457.0,0.0
1963-08-26,,,31250.0,31250.0,56.3,55457.0,0.0
1963-08-27,,,31140.0,31140.0,56.2,55457.0,0.0
1963-08-28,,,31080.0,31080.0,56.0,55457.0,0.0
1963-08-29,,,30960.0,30960.0,55.8,55457.0,0.0
1963-08-30,,,30880.0,30880.0,55.7,55457.0,0.0
1963-08-31,,,30850.0,30850.0,55.6,55457.0,0.0
1963-09-01,,,30820.0,30820.0,55.6,55457.0,0.0
1963-09-02,,,30900.0,30900.0,55.7,55457.0,0.0
1963-09-03,,,30850.0,30850.0,55.6,55457.0,0.0
1963-09-04,,,30760.0,30760.0,55.5,55457.0,0.0
1963-09-05,,,30730.0,30730.0,55.4,55457.0,0.0
1963-09-06,,,30680.0,30680.0,55.3,55457.0,0.0
1963-09-07,,,30680.0,30680.0,55.3,55457.0,0.0
1963-09-08,,,30590.0,30590.0,55.2,55457.0,0.0
1963-09-09,,,30500.0,30500.0,55.0,55457.0,0.0
1963-09-10,,,30440.0,30440.0,54.9,55457.0,0.0
1963-09-11,,,30330.0,30330.0,54.7,55457.0,0.0
1963-09-12,,,30250.0,30250.0,54.5,55457.0,0.0
1963-09-13,,,30470.0,30470.0,54.9,55457.0,0.0
1963-09-14,,,30420.0,30420.0,54.9,55457.0,0.0
1963-09-15,,,30360.0,30360.0,54.7,55457.0,0.0
1963-09-16,,,31340.0,31340.0,56.5,55457.0,0.0
1963-09-17,,,31370.0,31370.0,56.6,55457.0,0.0
1963-09-18,,,31340.0,31340.0,56.5,55457.0,0.0
1963-09-19,,,31310.0,31310.0,56.5,55457.0,0.0
1963-09-20,,,31280.0,31280.0,56.4,55457.0,0.0
1963-09-21,,,31220.0,31220.0,56.3,55457.0,0.0
1963-09-22,,,31170.0,31170.0,56.2,55457.0,0.0
1963-09-23,,,31110.0,31110.0,56.1,55457.0,0.0
1963-09-24,,,31050.0,31050.0,56.0,55457.0,0.0
1963-09-25,,,30960.0,30960.0,55.8,55457.0,0.0
1963-09-26,,,30900.0,30900.0,55.7,55457.0,0.0
1963-09-27,,,30850.0,30850.0,55.6,55457.0,0.0
1963-09-28,,,30790.0,30790.0,55.5,55457.0,0.0
1963-09-29,,,30730.0,30730.0,55.4,55457.0,0.0
1963-09-30,,,30560.0,30560.0,55.1,55457.0,0.0
1963-10-01,,,30500.0,30500.0,55.0,55457.0,0.0
1963-10-02,,,30420.0,30420.0,54.9,55457.0,0.0
1963-10-03,,,30360.0,30360.0,54.7,55457.0,0.0
1963-10-04,,,30300.0,30300.0,54.6,55457.0,0.0
1963-10-05,,,30220.0,30220.0,54.5,55457.0,0.0
1963-10-06,,,30190.0,30190.0,54.4,55457.0,0.0
1963-10-07,,,30160.0,30160.0,54.4,55457.0,0.0
1963-10-08,,,30130.0,30130.0,54.3,55457.0,0.0
1963-10-09,,,30080.0,30080.0,54.2,55457.0,0.0
1963-10-10,,,30020.0,30020.0,54.1,55457.0,0.0
1963-10-11,,,29930.0,29930.0,54.0,55457.0,0.0
1963-10-12,,,29880.0,29880.0,53.9,55457.0,0.0
1963-10-13,,,29820.0,29820.0,53.8,55457.0,0.0
1963-10-14,,,29740.0,29740.0,53.6,55457.0,0.0
1963-10-15,,,29680.0,29680.0,53.5,55457.0,0.0
1963-10-16,,,29600.0,29600.0,53.4,55457.0,0.0
1963-10-17,,,29540.0,29540.0,53.3,55457.0,0.0
1963-10-18,,,29510.0,29510.0,53.2,55457.0,0.0
1963-10-19,,,29460.0,29460.0,53.1,55457.0,0.0
1963-10-20,,,29400.0,29400.0,53.0,55457.0,0.0
1963-10-21,,,29350.0,29350.0,52.9,55457.0,0.0
1963-10-22,,,29320.0,29320.0,52.9,55457.0,0.0
1963-10-23,,,29260.0,29260.0,52.8,55457.0,0.0
1963-10-24,,,29460.0,29460.0,53.1,55457.0,0.0
1963-10-25,,,29460.0,29460.0,53.1,55457.0,0.0
1963-10-26,,,29490.0,29490.0,53.2,55457.0,0.0
1963-10-27,,,29460.0,29460.0,53.1,55457.0,0.0
1963-10-28,,,29430.0,29430.0,53.1,55457.0,0.0
1963-10-29,,,29350.0,29350.0,52.9,55457.0,0.0
1963-10-30,,,29260.0,29260.0,52.8,55457.0,0.0
1963-10-31,,,29240.0,29240.0,52.7,55457.0,0.0
1963-11-01,,,29180.0,29180.0,52.6,55457.0,0.0
1963-11-02,,,29020.0,29020.0,52.3,55457.0,0.0
1963-11-03,,,28960.0,28960.0,52.2,55457.0,0.0
1963-11-04,,,28880.0,28880.0,52.1,55457.0,0.0
1963-11-05,,,28850.0,28850.0,52.0,55457.0,0.0
1963-11-06,,,28820.0,28820.0,52.0,55457.0,0.0
1963-11-07,,,28800.0,28800.0,51.9,55457.0,0.0
1963-11-08,,,28710.0,28710.0,51.8,55457.0,0.0
1963-11-09,,,31960.0,31960.0,57.6,55457.0,0.0
1963-11-10,,,34560.0,34560.0,62.3,55457.0,0.0
1963-11-11,,,34750.0,34750.0,62.7,55457.0,0.0
1963-11-12,,,34780.0,34780.0,62.7,55457.0,0.0
1963-11-13,,,34750.0,34750.0,62.7,55457.0,0.0
1963-11-14,,,34720.0,34720.0,62.6,55457.0,0.0
1963-11-15,,,34620.0,34620.0,62.4,55457.0,0.0
1963-11-16,,,34560.0,34560.0,62.3,55457.0,0.0
1963-11-17,,,34560.0,34560.0,62.3,55457.0,0.0
1963-11-18,,,34590.0,34590.0,62.4,55457.0,0.0
1963-11-19,,,34560.0,34560.0,62.3,55457.0,0.0
1963-11-20,,,35580.0,35580.0,64.2,55457.0,0.0
1963-11-21,,,36270.0,36270.0,65.4,55457.0,0.0
1963-11-22,,,36330.0,36330.0,65.5,55457.0,0.0
1963-11-23,,,36400.0,36400.0,65.6,55457.0,0.0
1963-11-24,,,36170.0,36170.0,65.2,55457.0,0.0
1963-11-25,,,35940.0,35940.0,64.8,55457.0,0.0
1963-11-26,,,35780.0,35780.0,64.5,55457.0,0.0
1963-11-27,,,35620.0,35620.0,64.2,55457.0,0.0
1963-11-28,,,35780.0,35780.0,64.5,55457.0,0.0
1963-11-29,,,35840.0,35840.0,64.6,55457.0,0.0
1963-11-30,,,35780.0,35780.0,64.5,55457.0,0.0
1963-12-01,,,35750.0,35750.0,64.5,55457.0,0.0
1963-12-02,,,35710.0,35710.0,64.4,55457.0,0.0
1963-12-03,,,35650.0,35650.0,64.3,55457.0,0.0
1963-12-04,,,35620.0,35620.0,64.2,55457.0,0.0
1963-12-05,,,35620.0,35620.0,64.2,55457.0,0.0
1963-12-06,,,35580.0,35580.0,64.2,55457.0,0.0
1963-12-07,,,35550.0,35550.0,64.1,55457.0,0.0
1963-12-08,,,35520.0,35520.0,64.0,55457.0,0.0
1963-12-09,,,35420.0,35420.0,63.9,55457.0,0.0
1963-12-10,,,35330.0,35330.0,63.7,55457.0,0.0
1963-12-11,,,35390.0,35390.0,63.8,55457.0,0.0
1963-12-12,,,35360.0,35360.0,63.8,55457.0,0.0
1963-12-13,,,35260.0,35260.0,63.6,55457.0,0.0
1963-12-14,,,35330.0,35330.0,63.7,55457.0,0.0
1963-12-15,,,35200.0,35200.0,63.5,55457.0,0.0
1963-12-16,,,35170.0,35170.0,63.4,55457.0,0.0
1963-12-17,,,35130.0,35130.0,63.3,55457.0,0.0
1963-12-18,,,35100.0,35100.0,63.3,55457.0,0.0
1963-12-19,,,35070.0,35070.0,63.2,55457.0,0.0
1963-12-20,,,35040.0,35040.0,63.2,55457.0,0.0
1963-12-21,,,35070.0,35070.0,63.2,55457.0,0.0
1963-12-22,,,35070.0,35070.0,63.2,55457.0,0.0
1963-12-23,,,35010.0,35010.0,63.1,55457.0,0.0
1963-12-24,,,34940.0,34940.0,63.0,55457.0,0.0
1963-12-25,,,34940.0,34940.0,63.0,55457.0,0.0
1963-12-26,,,34910.0,34910.0,62.9,55457.0,0.0
1963-12-27,,,34910.0,34910.0,62.9,55457.0,0.0
1963-12-28,,,34880.0,34880.0,62.9,55457.0,0.0
1963-12-29,,,34880.0,34880.0,62.9,55457.0,0.0
1963-12-30,,,34850.0,34850.0,62.8,55457.0,0.0
1963-12-31,,,34780.0,34780.0,62.7,55457.0,0.0
1964-01-01,,,34750.0,34750.0,62.7,55457.0,0.0
1964-01-02,,,34750.0,34750.0,62.7,55457.0,0.0
1964-01-03,,,34720.0,34720.0,62.6,55457.0,0.0
1964-01-04,,,34720.0,34720.0,62.6,55457.0,0.0
1964-01-05,,,34690.0,34690.0,62.6,55457.0,0.0
1964-01-06,,,34660.0,34660.0,62.5,55457.0,0.0
1964-01-07,,,34590.0,34590.0,62.4,55457.0,0.0
1964-01-08,,,34500.0,34500.0,62.2,55457.0,0.0
1964-01-09,,,34470.0,34470.0,62.2,55457.0,0.0
1964-01-10,,,34440.0,34440.0,62.1,55457.0,0.0
1964-01-11,,,34400.0,34400.0,62.0,55457.0,0.0
1964-01-12,,,34370.0,34370.0,62.0,55457.0,0.0
1964-01-13,,,34310.0,34310.0,61.9,55457.0,0.0
1964-01-14,,,34250.0,34250.0,61.8,55457.0,0.0
1964-01-15,,,34220.0,34220.0,61.7,55457.0,0.0
1964-01-16,,,34440.0,34440.0,62.1,55457.0,0.0
1964-01-17,,,34470.0,34470.0,62.2,55457.0,0.0
1964-01-18,,,34440.0,34440.0,62.1,55457.0,0.0
1964-01-19,,,34440.0,34440.0,62.1,55457.0,0.0
1964-01-20,,,34400.0,34400.0,62.0,55457.0,0.0
1964-01-21,,,34400.0,34400.0,62.0,55457.0,0.0
1964-01-22,,,34400.0,34400.0,62.0,55457.0,0.0
1964-01-23,,,34400.0,34400.0,62.0,55457.0,0.0
1964-01-24,,,34400.0,34400.0,62.0,55457.0,0.0
1964-01-25,,,34370.0,34370.0,62.0,55457.0,0.0
1964-01-26,,,34310.0,34310.0,61.9,55457.0,0.0
1964-01-27,,,34250.0,34250.0,61.8,55457.0,0.0
1964-01-28,,,34250.0,34250.0,61.8,55457.0,0.0
1964-01-29,,,34180.0,34180.0,61.6,55457.0,0.0
1964-01-30,,,34340.0,34340.0,61.9,55457.0,0.0
1964-01-31,,,35680.0,35680.0,64.3,55457.0,0.0
1964-02-01,,,36660.0,36660.0,66.1,55457.0,0.0
1964-02-02,,,36860.0,36860.0,66.5,55457.0,0.0
1964-02-03,,,36960.0,36960.0,66.6,55457.0,0.0
1964-02-04,,,37200.0,37200.0,67.1,55457.0,0.0
1964-02-05,,,39310.0,39310.0,70.9,55457.0,0.0
1964-02-06,,,40580.0,40580.0,73.2,55457.0,0.0
1964-02-07,,,40620.0,40620.0,73.2,55457.0,0.0
1964-02-08,,,40260.0,40260.0,72.6,55457.0,0.0
1964-02-09,,,39940.0,39940.0,72.0,55457.0,0.0
1964-02-10,,,39660.0,39660.0,71.5,55457.0,0.0
1964-02-11,,,39350.0,39350.0,71.0,55457.0,0.0
1964-02-12,,,38860.0,38860.0,70.1,55457.0,0.0
1964-02-13,,,38830.0,38830.0,70.0,55457.0,0.0
1964-02-14,,,38410.0,38410.0,69.3,55457.0,0.0
1964-02-15,,,38070.0,38070.0,68.6,55457.0,0.0
1964-02-16,,,37700.0,37700.0,68.0,55457.0,0.0
1964-02-17,,,37300.0,37300.0,67.3,55457.0,0.0
1964-02-18,,,37000.0,37000.0,66.7,55457.0,0.0
1964-02-19,,,36600.0,36600.0,66.0,55457.0,0.0
1964-02-20,,,36170.0,36170.0,65.2,55457.0,0.0
1964-02-21,,,35910.0,35910.0,64.8,55457.0,0.0
1964-02-22,,,35460.0,35460.0,63.9,55457.0,0.0
1964-02-23,,,35040.0,35040.0,63.2,55457.0,0.0
1964-02-24,,,34660.0,34660.0,62.5,55457.0,0.0
1964-02-25,,,34250.0,34250.0,61.8,55457.0,0.0
1964-02-26,,,33900.0,33900.0,61.1,55457.0,0.0
1964-02-27,,,33560.0,33560.0,60.5,55457.0,0.0
1964-02-28,,,33380.0,33380.0,60.2,55457.0,0.0
1964-02-29,,,33260.0,33260.0,60.0,55457.0,0.0
1964-03-01,,,33260.0,33260.0,60.0,55457.0,0.0
1964-03-02,,,33320.0,33320.0,60.1,55457.0,0.0
1964-03-03,,,33290.0,33290.0,60.0,55457.0,0.0
1964-03-04,,,33320.0,33320.0,60.1,55457.0,0.0
1964-03-05,,,33320.0,33320.0,60.1,55457.0,0.0
1964-03-06,,,33220.0,33220.0,59.9,55457.0,0.0
1964-03-07,,,33290.0,33290.0,60.0,55457.0,0.0
1964-03-08,,,33320.0,33320.0,60.1,55457.0,0.0
1964-03-09,,,33810.0,33810.0,61.0,55457.0,0.0
1964-03-10,,,34090.0,34090.0,61.5,55457.0,0.0
1964-03-11,,,34440.0,34440.0,62.1,55457.0,0.0
1964-03-12,,,34530.0,34530.0,62.3,55457.0,0.0
1964-03-13,,,34500.0,34500.0,62.2,55457.0,0.0
1964-03-14,,,34500.0,34500.0,62.2,55457.0,0.0
1964-03-15,,,34470.0,34470.0,62.2,55457.0,0.0
1964-03-16,,,34370.0,34370.0,62.0,55457.0,0.0
1964-03-17,,,34250.0,34250.0,61.8,55457.0,0.0
1964-03-18,,,34060.0,34060.0,61.4,55457.0,0.0
1964-03-19,,,34180.0,34180.0,61.6,55457.0,0.0
1964-03-20,,,34120.0,34120.0,61.5,55457.0,0.0
1964-03-21,,,33940.0,33940.0,61.2,55457.0,0.0
1964-03-22,,,33750.0,33750.0,60.9,55457.0,0.0
1964-03-23,,,33500.0,33500.0,60.4,55457.0,0.0
1964-03-24,,,33380.0,33380.0,60.2,55457.0,0.0
1964-03-25,,,33320.0,33320.0,60.1,55457.0,0.0
1964-03-26,,,33260.0,33260.0,60.0,55457.0,0.0
1964-03-27,,,33130.0,33130.0,59.7,55457.0,0.0
1964-03-28,,,33070.0,33070.0,59.6,55457.0,0.0
1964-03-29,,,33070.0,33070.0,59.6,55457.0,0.0
1964-03-30,,,33040.0,33040.0,59.6,55457.0,0.0
1964-03-31,,,33010.0,33010.0,59.5,55457.0,0.0
1964-04-01,,,32950.0,32950.0,59.4,55457.0,0.0
1964-04-02,,,32920.0,32920.0,59.4,55457.0,0.0
1964-04-03,,,32920.0,32920.0,59.4,55457.0,0.0
1964-04-04,,,32920.0,32920.0,59.4,55457.0,0.0
1964-04-05,,,33290.0,33290.0,60.0,55457.0,0.0
1964-04-06,,,33350.0,33350.0,60.1,55457.0,0.0
1964-04-07,,,33380.0,33380.0,60.2,55457.0,0.0
1964-04-08,,,33320.0,33320.0,60.1,55457.0,0.0
1964-04-09,,,33200.0,33200.0,59.9,55457.0,0.0
1964-04-10,,,33100.0,33100.0,59.7,55457.0,0.0
1964-04-11,,,32980.0,32980.0,59.5,55457.0,0.0
1964-04-12,,,32920.0,32920.0,59.4,55457.0,0.0
1964-04-13,,,32860.0,32860.0,59.3,55457.0,0.0
1964-04-14,,,32710.0,32710.0,59.0,55457.0,0.0
1964-04-15,,,32620.0,32620.0,58.8,55457.0,0.0
1964-04-16,,,32560.0,32560.0,58.7,55457.0,0.0
