date,water_level,surface_area,reservoir_storage,conservation_storage,percent_full,conservation_capacity,dead_pool_capacity
1983-11-13,,,5140.0,5034.0,11.3,44460.0,106.0
1983-11-14,,,5140.0,5034.0,11.3,44460.0,106.0
1983-11-15,,,5130.0,5024.0,11.3,44460.0,106.0
1983-11-16,,,5110.0,5004.0,11.3,44460.0,106.0
1983-11-17,,,5100.0,4994.0,11.2,44460.0,106.0
1983-11-18,,,5100.0,4994.0,11.2,44460.0,106.0
1983-11-19,,,5080.0,4974.0,11.2,44460.0,106.0
1983-11-20,,,5080.0,4974.0,11.2,44460.0,106.0
1983-11-21,,,5100.0,4994.0,11.2,44460.0,106.0
1983-11-22,,,5090.0,4984.0,11.2,44460.0,106.0
1983-11-23,,,5080.0,4974.0,11.2,44460.0,106.0
1983-11-24,,,5130.0,5024.0,11.3,44460.0,106.0
1983-11-25,,,5170.0,5064.0,11.4,44460.0,106.0
1983-11-26,,,5200.0,5094.0,11.5,44460.0,106.0
1983-11-27,,,5200.0,5094.0,11.5,44460.0,106.0
1983-11-28,,,5200.0,5094.0,11.5,44460.0,106.0
1983-11-29,,,5220.0,5114.0,11.5,44460.0,106.0
1983-11-30,,,5210.0,5104.0,11.5,44460.0,106.0
1983-12-01,,,5200.0,5094.0,11.5,44460.0,106.0
1983-12-02,,,5190.0,5084.0,11.4,44460.0,106.0
1983-12-03,,,5200.0,5094.0,11.5,44460.0,106.0
1983-12-04,,,5220.0,5114.0,11.5,44460.0,106.0
1983-12-05,,,5220.0,5114.0,11.5,44460.0,106.0
1983-12-06,,,5230.0,5124.0,11.5,44460.0,106.0
1983-12-07,,,5230.0,5124.0,11.5,44460.0,106.0
1983-12-08,,,5220.0,5114.0,11.5,44460.0,106.0
1983-12-09,,,5200.0,5094.0,11.5,44460.0,106.0
1983-12-10,,,5200.0,5094.0,11.5,44460.0,106.0
1983-12-11,,,5190.0,5084.0,11.4,44460.0,106.0
1983-12-12,,,5190.0,5084.0,11.4,44460.0,106.0
1983-12-13,,,5180.0,5074.0,11.4,44460.0,106.0
1983-12-14,,,5170.0,5064.0,11.4,44460.0,106.0
1983-12-15,,,5160.0,5054.0,11.4,44460.0,106.0
1983-12-16,,,5160.0,5054.0,11.4,44460.0,106.0
1983-12-17,,,5190.0,5084.0,11.4,44460.0,106.0
1983-12-18,,,5190.0,5084.0,11.4,44460.0,106.0
1983-12-19,,,5190.0,5084.0,11.4,44460.0,106.0
1983-12-20,,,5190.0,5084.0,11.4,44460.0,106.0
1983-12-21,,,5190.0,5084.0,11.4,44460.0,106.0
1983-12-22,,,5190.0,5084.0,11.4,44460.0,106.0
1983-12-23,,,5190.0,5084.0,11.4,44460.0,106.0
1983-12-24,,,5190.0,5084.0,11.4,44460.0,106.0
1983-12-25,,,5190.0,5084.0,11.4,44460.0,106.0
1983-12-26,,,5180.0,5074.0,11.4,44460.0,106.0
1983-12-27,,,5170.0,5064.0,11.4,44460.0,106.0
1983-12-28,,,5170.0,5064.0,11.4,44460.0,106.0
1983-12-29,,,5160.0,5054.0,11.4,44460.0,106.0
1983-12-30,,,5160.0,5054.0,11.4,44460.0,106.0
1983-12-31,,,5160.0,5054.0,11.4,44460.0,106.0
1984-01-01,,,5160.0,5054.0,11.4,44460.0,106.0
1984-01-02,,,5160.0,5054.0,11.4,44460.0,106.0
1984-01-03,,,5160.0,5054.0,11.4,44460.0,106.0
1984-01-04,,,5160.0,5054.0,11.4,44460.0,106.0
1984-01-05,,,5160.0,5054.0,11.4,44460.0,106.0
1984-01-06,,,5160.0,5054.0,11.4,44460.0,106.0
1984-01-07,,,5200.0,5094.0,11.5,44460.0,106.0
1984-01-08,,,5200.0,5094.0,11.5,44460.0,106.0
1984-01-09,,,5200.0,5094.0,11.5,44460.0,106.0
1984-01-10,,,5260.0,5154.0,11.6,44460.0,106.0
1984-01-11,,,5290.0,5184.0,11.7,44460.0,106.0
1984-01-12,,,5310.0,5204.0,11.7,44460.0,106.0
1984-01-13,,,5280.0,5174.0,11.6,44460.0,106.0
1984-01-14,,,5300.0,5194.0,11.7,44460.0,106.0
1984-01-15,,,5300.0,5194.0,11.7,44460.0,106.0
1984-01-16,,,5300.0,5194.0,11.7,44460.0,106.0
1984-01-17,,,5310.0,5204.0,11.7,44460.0,106.0
1984-01-18,,,5330.0,5224.0,11.7,44460.0,106.0
1984-01-19,,,5340.0,5234.0,11.8,44460.0,106.0
1984-01-20,,,5320.0,5214.0,11.7,44460.0,106.0
1984-01-21,,,5310.0,5204.0,11.7,44460.0,106.0
1984-01-22,,,5310.0,5204.0,11.7,44460.0,106.0
1984-01-23,,,5310.0,5204.0,11.7,44460.0,106.0
1984-01-24,,,5310.0,5204.0,11.7,44460.0,106.0
1984-01-25,,,5330.0,5224.0,11.7,44460.0,106.0
1984-01-26,,,5340.0,5234.0,11.8,44460.0,106.0
1984-01-27,,,5360.0,5254.0,11.8,44460.0,106.0
1984-01-28,,,5360.0,5254.0,11.8,44460.0,106.0
1984-01-29,,,5360.0,5254.0,11.8,44460.0,106.0
1984-01-30,,,5360.0,5254.0,11.8,44460.0,106.0
1984-01-31,,,5360.0,5254.0,11.8,44460.0,106.0
1984-02-01,,,5360.0,5254.0,11.8,44460.0,106.0
1984-02-02,,,5360.0,5254.0,11.8,44460.0,106.0
1984-02-03,,,5360.0,5254.0,11.8,44460.0,106.0
1984-02-04,,,5360.0,5254.0,11.8,44460.0,106.0
1984-02-05,,,5360.0,5254.0,11.8,44460.0,106.0
1984-02-06,,,5340.0,5234.0,11.8,44460.0,106.0
1984-02-07,,,5340.0,5234.0,11.8,44460.0,106.0
1984-02-08,,,5340.0,5234.0,11.8,44460.0,106.0
1984-02-09,,,5340.0,5234.0,11.8,44460.0,106.0
1984-02-10,,,5360.0,5254.0,11.8,44460.0,106.0
1984-02-11,,,5360.0,5254.0,11.8,44460.0,106.0
1984-02-12,,,5360.0,5254.0,11.8,44460.0,106.0
1984-02-13,,,5360.0,5254.0,11.8,44460.0,106.0
1984-02-14,,,5380.0,5274.0,11.9,44460.0,106.0
1984-02-15,,,5380.0,5274.0,11.9,44460.0,106.0
1984-02-16,,,5380.0,5274.0,11.9,44460.0,106.0
1984-02-17,,,5380.0,5274.0,11.9,44460.0,106.0
1984-02-18,,,5380.0,5274.0,11.9,44460.0,106.0
1984-02-19,,,5380.0,5274.0,11.9,44460.0,106.0
1984-02-20,,,5380.0,5274.0,11.9,44460.0,106.0
1984-02-21,,,5380.0,5274.0,11.9,44460.0,106.0
1984-02-22,,,5380.0,5274.0,11.9,44460.0,106.0
1984-02-23,,,5380.0,5274.0,11.9,44460.0,106.0
1984-02-24,,,5380.0,5274.0,11.9,44460.0,106.0
1984-02-25,,,5380.0,5274.0,11.9,44460.0,106.0
1984-02-26,,,5380.0,5274.0,11.9,44460.0,106.0
1984-02-27,,,5380.0,5274.0,11.9,44460.0,106.0
1984-02-28,,,5500.0,5394.0,12.1,44460.0,106.0
1984-02-29,,,5580.0,5474.0,12.3,44460.0,106.0
1984-03-01,,,5660.0,5554.0,12.5,44460.0,106.0
1984-03-02,,,5700.0,5594.0,12.6,44460.0,106.0
1984-03-03,,,5700.0,5594.0,12.6,44460.0,106.0
1984-03-04,,,5700.0,5594.0,12.6,44460.0,106.0
1984-03-05,,,5710.0,5604.0,12.6,44460.0,106.0
1984-03-06,,,5710.0,5604.0,12.6,44460.0,106.0
1984-03-07,,,5730.0,5624.0,12.6,44460.0,106.0
1984-03-08,,,5730.0,5624.0,12.6,44460.0,106.0
1984-03-09,,,5730.0,5624.0,12.6,44460.0,106.0
1984-03-10,,,5730.0,5624.0,12.6,44460.0,106.0
1984-03-11,,,5730.0,5624.0,12.6,44460.0,106.0
1984-03-12,,,6640.0,6534.0,14.7,44460.0,106.0
1984-03-13,,,7660.0,7554.0,17.0,44460.0,106.0
1984-03-14,,,10500.0,10394.0,23.4,44460.0,106.0
1984-03-15,,,10620.0,10514.0,23.6,44460.0,106.0
1984-03-16,,,10720.0,10614.0,23.9,44460.0,106.0
1984-03-17,,,10770.0,10664.0,24.0,44460.0,106.0
1984-03-18,,,10790.0,10684.0,24.0,44460.0,106.0
1984-03-19,,,10840.0,10734.0,24.1,44460.0,106.0
1984-03-20,,,10910.0,10804.0,24.3,44460.0,106.0
1984-03-21,,,10910.0,10804.0,24.3,44460.0,106.0
1984-03-22,,,10910.0,10804.0,24.3,44460.0,106.0
1984-03-23,,,10910.0,10804.0,24.3,44460.0,106.0
1984-03-24,,,11150.0,11044.0,24.8,44460.0,106.0
1984-03-25,,,11910.0,11804.0,26.5,44460.0,106.0
1984-03-26,,,12090.0,11984.0,27.0,44460.0,106.0
1984-03-27,,,12090.0,11984.0,27.0,44460.0,106.0
1984-03-28,,,12120.0,12014.0,27.0,44460.0,106.0
1984-03-29,,,12120.0,12014.0,27.0,44460.0,106.0
1984-03-30,,,12120.0,12014.0,27.0,44460.0,106.0
1984-03-31,,,12120.0,12014.0,27.0,44460.0,106.0
1984-04-01,,,12090.0,11984.0,27.0,44460.0,106.0
1984-04-02,,,12090.0,11984.0,27.0,44460.0,106.0
1984-04-03,,,12090.0,11984.0,27.0,44460.0,106.0
1984-04-04,,,12090.0,11984.0,27.0,44460.0,106.0
1984-04-05,,,12090.0,11984.0,27.0,44460.0,106.0
1984-04-06,,,12070.0,11964.0,26.9,44460.0,106.0
1984-04-07,,,12070.0,11964.0,26.9,44460.0,106.0
1984-04-08,,,12070.0,11964.0,26.9,44460.0,106.0
1984-04-09,,,12120.0,12014.0,27.0,44460.0,106.0
1984-04-10,,,12220.0,12114.0,27.2,44460.0,106.0
1984-04-11,,,12250.0,12144.0,27.3,44460.0,106.0
1984-04-12,,,12250.0,12144.0,27.3,44460.0,106.0
1984-04-13,,,12250.0,12144.0,27.3,44460.0,106.0
1984-04-14,,,12250.0,12144.0,27.3,44460.0,106.0
1984-04-15,,,12250.0,12144.0,27.3,44460.0,106.0
1984-04-16,,,12250.0,12144.0,27.3,44460.0,106.0
1984-04-17,,,12220.0,12114.0,27.2,44460.0,106.0
1984-04-18,,,12170.0,12064.0,27.1,44460.0,106.0
1984-04-19,,,12120.0,12014.0,27.0,44460.0,106.0
1984-04-20,,,12120.0,12014.0,27.0,44460.0,106.0
1984-04-21,,,12090.0,11984.0,27.0,44460.0,106.0
1984-04-22,,,12090.0,11984.0,27.0,44460.0,106.0
1984-04-23,,,12090.0,11984.0,27.0,44460.0,106.0
1984-04-24,,,12070.0,11964.0,26.9,44460.0,106.0
1984-04-25,,,12040.0,11934.0,26.8,44460.0,106.0
1984-04-26,,,11990.0,11884.0,26.7,44460.0,106.0
1984-04-27,,,11960.0,11854.0,26.7,44460.0,106.0
1984-04-28,,,11960.0,11854.0,26.7,44460.0,106.0
1984-04-29,,,11940.0,11834.0,26.6,44460.0,106.0
1984-04-30,,,11910.0,11804.0,26.5,44460.0,106.0
1984-05-01,,,11910.0,11804.0,26.5,44460.0,106.0
1984-05-02,,,11860.0,11754.0,26.4,44460.0,106.0
1984-05-03,,,11860.0,11754.0,26.4,44460.0,106.0
1984-05-04,,,11860.0,11754.0,26.4,44460.0,106.0
1984-05-05,,,11830.0,11724.0,26.4,44460.0,106.0
1984-05-06,,,11790.0,11684.0,26.3,44460.0,106.0
1984-05-07,,,11780.0,11674.0,26.3,44460.0,106.0
1984-05-08,,,11780.0,11674.0,26.3,44460.0,106.0
1984-05-09,,,11750.0,11644.0,26.2,44460.0,106.0
1984-05-10,,,11700.0,11594.0,26.1,44460.0,106.0
1984-05-11,,,11650.0,11544.0,26.0,44460.0,106.0
1984-05-12,,,11600.0,11494.0,25.9,44460.0,106.0
1984-05-13,,,11550.0,11444.0,25.7,44460.0,106.0
1984-05-14,,,11530.0,11424.0,25.7,44460.0,106.0
1984-05-15,,,11500.0,11394.0,25.6,44460.0,106.0
1984-05-16,,,11500.0,11394.0,25.6,44460.0,106.0
1984-05-17,,,11450.0,11344.0,25.5,44460.0,106.0
1984-05-18,,,11450.0,11344.0,25.5,44460.0,106.0
1984-05-19,,,11430.0,11324.0,25.5,44460.0,106.0
1984-05-20,,,11450.0,11344.0,25.5,44460.0,106.0
1984-05-21,,,11450.0,11344.0,25.5,44460.0,106.0
1984-05-22,,,11480.0,11374.0,25.6,44460.0,106.0
1984-05-23,,,11450.0,11344.0,25.5,44460.0,106.0
1984-05-24,,,11430.0,11324.0,25.5,44460.0,106.0
1984-05-25,,,11400.0,11294.0,25.4,44460.0,106.0
1984-05-26,,,11380.0,11274.0,25.4,44460.0,106.0
1984-05-27,,,11350.0,11244.0,25.3,44460.0,106.0
1984-05-28,,,11330.0,11224.0,25.2,44460.0,106.0
1984-05-29,,,11430.0,11324.0,25.5,44460.0,106.0
1984-05-30,,,11480.0,11374.0,25.6,44460.0,106.0
1984-05-31,,,11480.0,11374.0,25.6,44460.0,106.0
1984-06-01,,,11430.0,11324.0,25.5,44460.0,106.0
1984-06-02,,,11380.0,11274.0,25.4,44460.0,106.0
1984-06-03,,,11350.0,11244.0,25.3,44460.0,106.0
1984-06-04,,,11330.0,11224.0,25.2,44460.0,106.0
1984-06-05,,,11300.0,11194.0,25.2,44460.0,106.0
1984-06-06,,,11330.0,11224.0,25.2,44460.0,106.0
1984-06-07,,,11380.0,11274.0,25.4,44460.0,106.0
1984-06-08,,,11350.0,11244.0,25.3,44460.0,106.0
1984-06-09,,,11330.0,11224.0,25.2,44460.0,106.0
1984-06-10,,,11330.0,11224.0,25.2,44460.0,106.0
1984-06-11,,,11280.0,11174.0,25.1,44460.0,106.0
1984-06-12,,,11280.0,11174.0,25.1,44460.0,106.0
1984-06-13,,,11230.0,11124.0,25.0,44460.0,106.0
1984-06-14,,,11230.0,11124.0,25.0,44460.0,106.0
1984-06-15,,,11230.0,11124.0,25.0,44460.0,106.0
1984-06-16,,,11200.0,11094.0,25.0,44460.0,106.0
1984-06-17,,,11150.0,11044.0,24.8,44460.0,106.0
1984-06-18,,,11130.0,11024.0,24.8,44460.0,106.0
1984-06-19,,,11120.0,11014.0,24.8,44460.0,106.0
1984-06-20,,,11080.0,10974.0,24.7,44460.0,106.0
1984-06-21,,,11030.0,10924.0,24.6,44460.0,106.0
1984-06-22,,,10990.0,10884.0,24.5,44460.0,106.0
1984-06-23,,,10980.0,10874.0,24.5,44460.0,106.0
1984-06-24,,,10930.0,10824.0,24.3,44460.0,106.0
1984-06-25,,,10910.0,10804.0,24.3,44460.0,106.0
1984-06-26,,,10900.0,10794.0,24.3,44460.0,106.0
1984-06-27,,,10870.0,10764.0,24.2,44460.0,106.0
1984-06-28,,,10920.0,10814.0,24.3,44460.0,106.0
1984-06-29,,,10860.0,10754.0,24.2,44460.0,106.0
1984-06-30,,,10850.0,10744.0,24.2,44460.0,106.0
1984-07-01,,,10840.0,10734.0,24.1,44460.0,106.0
1984-07-02,,,10810.0,10704.0,24.1,44460.0,106.0
1984-07-03,,,10830.0,10724.0,24.1,44460.0,106.0
1984-07-04,,,10790.0,10684.0,24.0,44460.0,106.0
1984-07-05,,,10730.0,10624.0,23.9,44460.0,106.0
1984-07-06,,,10690.0,10584.0,23.8,44460.0,106.0
1984-07-07,,,10660.0,10554.0,23.7,44460.0,106.0
1984-07-08,,,10630.0,10524.0,23.7,44460.0,106.0
1984-07-09,,,10600.0,10494.0,23.6,44460.0,106.0
1984-07-10,,,10560.0,10454.0,23.5,44460.0,106.0
1984-07-11,,,10500.0,10394.0,23.4,44460.0,106.0
1984-07-12,,,10480.0,10374.0,23.3,44460.0,106.0
1984-07-13,,,10450.0,10344.0,23.3,44460.0,106.0
1984-07-14,,,10450.0,10344.0,23.3,44460.0,106.0
1984-07-15,,,10360.0,10254.0,23.1,44460.0,106.0
1984-07-16,,,10340.0,10234.0,23.0,44460.0,106.0
1984-07-17,,,10260.0,10154.0,22.8,44460.0,106.0
1984-07-18,,,10230.0,10124.0,22.8,44460.0,106.0
1984-07-19,,,10240.0,10134.0,22.8,44460.0,106.0
1984-07-20,,,10210.0,10104.0,22.7,44460.0,106.0
1984-07-21,,,10150.0,10044.0,22.6,44460.0,106.0
1984-07-22,,,10110.0,10004.0,22.5,44460.0,106.0
1984-07-23,,,10080.0,9974.0,22.4,44460.0,106.0
1984-07-24,,,10060.0,9954.0,22.4,44460.0,106.0
1984-07-25,,,10090.0,9984.0,22.5,44460.0,106.0
1984-07-26,,,10050.0,9944.0,22.4,44460.0,106.0
1984-07-27,,,10030.0,9924.0,22.3,44460.0,106.0
1984-07-28,,,10020.0,9914.0,22.3,44460.0,106.0
1984-07-29,,,10020.0,9914.0,22.3,44460.0,106.0
1984-07-30,,,9980.0,9874.0,22.2,44460.0,106.0
1984-07-31,,,9930.0,9824.0,22.1,44460.0,106.0
1984-08-01,,,9910.0,9804.0,22.1,44460.0,106.0
1984-08-02,,,9890.0,9784.0,22.0,44460.0,106.0
1984-08-03,,,9850.0,9744.0,21.9,44460.0,106.0
1984-08-04,,,9830.0,9724.0,21.9,44460.0,106.0
1984-08-05,,,9830.0,9724.0,21.9,44460.0,106.0
1984-08-06,,,9780.0,9674.0,21.8,44460.0,106.0
1984-08-07,,,9740.0,9634.0,21.7,44460.0,106.0
1984-08-08,,,9670.0,9564.0,21.5,44460.0,106.0
1984-08-09,,,9650.0,9544.0,21.5,44460.0,106.0
1984-08-10,,,9630.0,9524.0,21.4,44460.0,106.0
1984-08-11,,,9600.0,9494.0,21.4,44460.0,106.0
1984-08-12,,,9580.0,9474.0,21.3,44460.0,106.0
1984-08-13,,,9560.0,9454.0,21.3,44460.0,106.0
1984-08-14,,,9650.0,9544.0,21.5,44460.0,106.0
1984-08-15,,,9680.0,9574.0,21.5,44460.0,106.0
1984-08-16,,,9660.0,9554.0,21.5,44460.0,106.0
1984-08-17,,,9640.0,9534.0,21.4,44460.0,106.0
1984-08-18,,,9590.0,9484.0,21.3,44460.0,106.0
1984-08-19,,,9590.0,9484.0,21.3,44460.0,106.0
1984-08-20,,,9540.0,9434.0,21.2,44460.0,106.0
1984-08-21,,,9520.0,9414.0,21.2,44460.0,106.0
1984-08-22,,,9480.0,9374.0,21.1,44460.0,106.0
1984-08-23,,,9450.0,9344.0,21.0,44460.0,106.0
1984-08-24,,,9440.0,9334.0,21.0,44460.0,106.0
1984-08-25,,,9410.0,9304.0,20.9,44460.0,106.0
1984-08-26,,,9370.0,9264.0,20.8,44460.0,106.0
1984-08-27,,,9300.0,9194.0,20.7,44460.0,106.0
1984-08-28,,,9390.0,9284.0,20.9,44460.0,106.0
1984-08-29,,,9260.0,9154.0,20.6,44460.0,106.0
1984-08-30,,,9220.0,9114.0,20.5,44460.0,106.0
1984-08-31,,,9170.0,9064.0,20.4,44460.0,106.0
1984-09-01,,,9150.0,9044.0,20.3,44460.0,106.0
1984-09-02,,,9130.0,9024.0,20.3,44460.0,106.0
1984-09-03,,,9110.0,9004.0,20.3,44460.0,106.0
1984-09-04,,,9090.0,8984.0,20.2,44460.0,106.0
1984-09-05,,,9060.0,8954.0,20.1,44460.0,106.0
1984-09-06,,,9000.0,8894.0,20.0,44460.0,106.0
1984-09-07,,,8960.0,8854.0,19.9,44460.0,106.0
1984-09-08,,,8910.0,8804.0,19.8,44460.0,106.0
1984-09-09,,,8890.0,8784.0,19.8,44460.0,106.0
1984-09-10,,,8850.0,8744.0,19.7,44460.0,106.0
1984-09-11,,,8800.0,8694.0,19.6,44460.0,106.0
1984-09-12,,,8760.0,8654.0,19.5,44460.0,106.0
1984-09-13,,,8720.0,8614.0,19.4,44460.0,106.0
1984-09-14,,,8700.0,8594.0,19.3,44460.0,106.0
1984-09-15,,,8680.0,8574.0,19.3,44460.0,106.0
1984-09-16,,,8660.0,8554.0,19.2,44460.0,106.0
1984-09-17,,,8620.0,8514.0,19.1,44460.0,106.0
1984-09-18,,,8590.0,8484.0,19.1,44460.0,106.0
1984-09-19,,,8570.0,8464.0,19.0,44460.0,106.0
1984-09-20,,,8550.0,8444.0,19.0,44460.0,106.0
1984-09-21,,,8510.0,8404.0,18.9,44460.0,106.0
1984-09-22,,,8490.0,8384.0,18.9,44460.0,106.0
1984-09-23,,,8490.0,8384.0,18.9,44460.0,106.0
1984-09-24,,,8470.0,8364.0,18.8,44460.0,106.0
1984-09-25,,,8640.0,8534.0,19.2,44460.0,106.0
1984-09-26,,,8590.0,8484.0,19.1,44460.0,106.0
1984-09-27,,,8570.0,8464.0,19.0,44460.0,106.0
1984-09-28,,,8510.0,8404.0,18.9,44460.0,106.0
1984-09-29,,,8510.0,8404.0,18.9,44460.0,106.0
1984-09-30,,,8490.0,8384.0,18.9,44460.0,106.0
1984-10-01,,,8490.0,8384.0,18.9,44460.0,106.0
1984-10-02,,,8490.0,8384.0,18.9,44460.0,106.0
1984-10-03,,,8470.0,8364.0,18.8,44460.0,106.0
1984-10-04,,,8430.0,8324.0,18.7,44460.0,106.0
1984-10-05,,,8410.0,8304.0,18.7,44460.0,106.0
1984-10-06,,,8390.0,8284.0,18.6,44460.0,106.0
1984-10-07,,,8390.0,8284.0,18.6,44460.0,106.0
1984-10-08,,,8580.0,8474.0,19.1,44460.0,106.0
1984-10-09,,,8600.0,8494.0,19.1,44460.0,106.0
1984-10-10,,,8600.0,8494.0,19.1,44460.0,106.0
1984-10-11,,,9440.0,9334.0,21.0,44460.0,106.0
1984-10-12,,,9370.0,9264.0,20.8,44460.0,106.0
1984-10-13,,,9670.0,9564.0,21.5,44460.0,106.0
1984-10-14,,,10140.0,10034.0,22.6,44460.0,106.0
1984-10-15,,,10350.0,10244.0,23.0,44460.0,106.0
1984-10-16,,,10540.0,10434.0,23.5,44460.0,106.0
1984-10-17,,,10540.0,10434.0,23.5,44460.0,106.0
1984-10-18,,,10520.0,10414.0,23.4,44460.0,106.0
1984-10-19,,,10520.0,10414.0,23.4,44460.0,106.0
1984-10-20,,,10780.0,10674.0,24.0,44460.0,106.0
1984-10-21,,,10780.0,10674.0,24.0,44460.0,106.0
1984-10-22,,,10860.0,10754.0,24.2,44460.0,106.0
1984-10-23,,,10860.0,10754.0,24.2,44460.0,106.0
1984-10-24,,,11030.0,10924.0,24.6,44460.0,106.0
1984-10-25,,,11100.0,10994.0,24.7,44460.0,106.0
1984-10-26,,,13290.0,13184.0,29.7,44460.0,106.0
1984-10-27,,,13540.0,13434.0,30.2,44460.0,106.0
1984-10-28,,,13710.0,13604.0,30.6,44460.0,106.0
1984-10-29,,,14420.0,14314.0,32.2,44460.0,106.0
1984-10-30,,,14450.0,14344.0,32.3,44460.0,106.0
1984-10-31,,,14450.0,14344.0,32.3,44460.0,106.0
1984-11-01,,,14450.0,14344.0,32.3,44460.0,106.0
1984-11-02,,,14420.0,14314.0,32.2,44460.0,106.0
1984-11-03,,,14800.0,14694.0,33.0,44460.0,106.0
1984-11-04,,,14950.0,14844.0,33.4,44460.0,106.0
1984-11-05,,,14950.0,14844.0,33.4,44460.0,106.0
1984-11-06,,,14950.0,14844.0,33.4,44460.0,106.0
1984-11-07,,,14920.0,14814.0,33.3,44460.0,106.0
1984-11-08,,,14890.0,14784.0,33.3,44460.0,106.0
1984-11-09,,,14890.0,14784.0,33.3,44460.0,106.0
1984-11-10,,,14860.0,14754.0,33.2,44460.0,106.0
1984-11-11,,,14860.0,14754.0,33.2,44460.0,106.0
1984-11-12,,,14860.0,14754.0,33.2,44460.0,106.0
1984-11-13,,,14860.0,14754.0,33.2,44460.0,106.0
1984-11-14,,,14800.0,14694.0,33.0,44460.0,106.0
1984-11-15,,,14800.0,14694.0,33.0,44460.0,106.0
1984-11-16,,,14770.0,14664.0,33.0,44460.0,106.0
1984-11-17,,,14770.0,14664.0,33.0,44460.0,106.0
1984-11-18,,,14720.0,14614.0,32.9,44460.0,106.0
1984-11-19,,,14800.0,14694.0,33.0,44460.0,106.0
1984-11-20,,,14800.0,14694.0,33.0,44460.0,106.0
1984-11-21,,,14850.0,14744.0,33.2,44460.0,106.0
1984-11-22,,,14740.0,14634.0,32.9,44460.0,106.0
1984-11-23,,,14720.0,14614.0,32.9,44460.0,106.0
1984-11-24,,,14720.0,14614.0,32.9,44460.0,106.0
1984-11-25,,,14690.0,14584.0,32.8,44460.0,106.0
1984-11-26,,,14800.0,14694.0,33.0,44460.0,106.0
1984-11-27,,,14800.0,14694.0,33.0,44460.0,106.0
1984-11-28,,,14830.0,14724.0,33.1,44460.0,106.0
1984-11-29,,,14910.0,14804.0,33.3,44460.0,106.0
1984-11-30,,,14880.0,14774.0,33.2,44460.0,106.0
1984-12-01,,,14830.0,14724.0,33.1,44460.0,106.0
1984-12-02,,,14880.0,14774.0,33.2,44460.0,106.0
1984-12-03,,,14860.0,14754.0,33.2,44460.0,106.0
1984-12-04,,,14770.0,14664.0,33.0,44460.0,106.0
1984-12-05,,,14830.0,14724.0,33.1,44460.0,106.0
1984-12-06,,,14920.0,14814.0,33.3,44460.0,106.0
1984-12-07,,,14980.0,14874.0,33.5,44460.0,106.0
1984-12-08,,,15040.0,14934.0,33.6,44460.0,106.0
